height,weight,chest_size,waist_size,size
170.54,64.1,M,S,M
183.72,86.8,L,L,XL
175.41,88.7,L,L,XL
176.47,72.4,L,L,L
163.05,52.5,,S,S
154.24,49.3,M,S,S
159.4,51.0,,S,S
169.85,68.2,M,M,M
168.76,60.9,S,M,M
188.12,99.8,,L,XXL
155.26,55.0,S,S,S
179.48,80.4,,L,XL
186.74,106.7,L,L,XXL
174.45,74.6,M,L,L
155.89,53.5,S,,S
171.16,61.9,L,S,M
183.45,84.4,,L,XL
171.66,74.0,L,,L
172.12,71.8,L,L,L
179.84,90.0,L,L,XL
160.12,52.4,S,S,S
177.26,77.2,L,,L
179.23,83.2,L,,XL
172.31,72.7,L,L,L
184.13,101.4,,L,XXL
178.3,83.4,L,,XL
176.93,70.9,M,L,L
165.73,63.7,,L,M
175.42,71.9,L,L,L
167.17,60.8,M,S,M
161.59,49.8,,M,S
175.58,80.6,,L,XL
176.21,80.2,L,,XL
179.5,90.2,L,L,XL
181.51,84.3,,,XL
169.45,62.1,M,L,M
176.93,82.5,,,XL
163.91,55.0,S,,S
185.64,104.5,L,L,XXL
178.21,69.5,L,L,L
182.69,110.3,,,XXL
172.5,70.1,L,M,L
167.31,63.5,M,M,M
175.08,74.1,M,L,L
184.53,107.9,L,L,XXL
178.84,84.9,,L,XL
166.83,62.8,,M,M
168.94,65.6,M,M,M
174.46,72.6,,L,L
155.29,53.3,S,S,S
161.03,52.6,S,,S
166.18,60.8,M,L,M
171.05,61.5,M,,M
163.69,65.0,S,M,M
170.49,59.8,M,L,M
157.77,54.0,S,M,S
184.31,81.9,L,L,XL
171.01,61.2,M,L,M
169.91,81.9,L,,XL
175.89,69.7,L,L,L
176.58,79.5,L,,XL
157.71,52.9,S,S,S
153.0,52.5,M,S,S
158.86,54.0,S,M,S
174.27,88.8,,L,XL
187.39,111.2,L,L,XXL
167.14,62.3,M,S,M
169.22,66.1,M,S,M
180.0,105.7,,,XXL
156.72,53.0,,,S
155.2,53.1,S,S,S
167.81,60.1,M,S,M
181.85,88.2,L,,XL
169.49,60.4,M,L,M
171.18,71.8,L,M,L
159.86,51.1,S,S,S
177.91,86.6,L,,XL
178.06,74.9,L,M,L
176.25,72.4,L,L,L
174.12,72.8,,M,L
157.84,55.4,S,,S
155.37,50.1,S,,S
179.83,87.4,L,L,XL
170.89,60.1,,M,M
158.61,51.8,S,S,S
175.92,71.0,L,L,L
188.87,105.7,L,L,XXL
166.94,63.6,S,M,M
155.07,54.5,S,,S
175.67,78.7,M,L,L
163.08,62.3,M,M,M
179.29,87.2,L,L,XL
167.4,64.0,,M,M
165.67,59.8,,M,M
179.35,86.2,L,L,XL
181.51,87.0,L,L,XL
157.45,55.1,S,S,S
179.01,71.5,L,L,L
157.12,52.0,M,,S
162.05,62.9,L,L,M
166.87,60.4,,L,M
158.28,47.8,,S,S
173.42,74.2,M,L,L
156.88,50.0,M,,S
182.52,86.0,,L,XL
175.27,74.4,L,,L
167.46,63.9,S,M,M
178.6,100.6,L,L,XXL
159.2,54.0,S,S,S
157.19,56.2,,S,S
166.8,65.5,M,L,M
183.06,107.6,,L,XXL
168.21,65.6,M,L,M
159.52,53.1,,S,S
177.75,86.2,L,L,XL
179.66,77.7,L,L,XL
183.35,81.1,L,L,XL
156.31,55.9,S,,S
180.64,77.5,,L,XL
162.63,66.0,M,S,M
158.32,54.7,S,S,S
190.97,105.4,L,L,XXL
184.66,88.5,L,L,XL
169.46,62.9,M,M,M
182.08,86.2,L,,XL
171.88,68.5,L,M,L
157.47,50.1,,S,S
166.0,65.6,M,,M
183.89,91.9,,L,XL
177.84,77.9,L,L,XL
179.61,70.6,M,L,L
154.15,52.1,S,M,S
180.67,92.8,L,L,XL
161.26,65.2,M,M,M
183.27,89.7,L,L,XL
175.92,71.9,L,L,L
156.62,50.7,,,S
167.05,60.6,M,,M
184.04,85.2,L,L,XL
182.07,103.7,L,L,XXL
160.57,51.0,M,M,S
166.94,61.9,S,L,M
181.95,103.3,,L,XXL
173.14,69.7,M,L,L
178.06,67.8,L,,L
177.1,75.5,M,M,L
184.12,84.1,,L,XL
178.8,107.9,L,,XXL
167.44,60.2,M,M,M
153.57,54.1,S,,S
179.46,86.2,L,L,XL
158.49,55.6,M,S,S
172.57,75.0,L,,L
178.16,87.7,L,L,XL
167.22,63.0,S,M,M
184.28,82.7,,L,XL
181.7,85.0,L,L,XL
167.18,64.6,L,M,M
157.9,57.7,S,M,S
163.88,62.2,M,L,M
176.38,73.4,,,L
168.73,61.4,M,,M
180.11,86.6,L,L,XL
181.84,86.9,,,XL
168.31,67.0,M,M,M
178.92,79.8,,L,XL
185.17,112.9,L,L,XXL
178.57,100.6,L,L,XXL
175.54,69.3,L,M,L
180.02,84.4,L,L,XL
178.23,73.8,M,M,L
182.16,81.7,L,L,XL
167.32,65.0,S,S,M
172.55,73.9,L,L,L
157.16,51.9,M,S,S
166.74,63.3,,,M
170.98,60.2,S,L,M
159.04,47.9,M,,S
165.98,61.7,S,M,M
174.33,71.9,M,L,L
151.69,53.1,,,S
185.26,103.3,,,XXL
165.55,59.1,,M,M
181.19,89.8,,L,XL
168.64,63.8,M,M,M
156.45,52.8,M,,S
167.27,62.4,M,L,M
171.19,59.9,M,L,M
176.55,72.8,M,,L
158.42,55.8,S,M,S
159.9,50.3,M,,S
164.79,62.1,M,S,M
159.2,50.3,S,,S
163.99,62.6,,M,M
171.92,73.7,M,L,L
180.16,88.7,L,L,XL
174.94,74.4,,L,L
158.46,55.5,M,S,S
175.9,86.9,L,L,XL
172.21,76.7,L,M,L
155.64,52.1,S,S,S
163.25,58.0,M,M,M
176.98,84.1,L,L,XL
183.41,116.8,,,XXL
187.23,98.0,L,L,XXL
181.63,82.1,L,L,XL
157.53,52.9,,M,S
176.42,68.5,L,L,L
175.59,72.1,,M,L
163.9,58.2,L,L,M
179.46,85.0,L,L,XL
167.75,60.5,S,S,M
172.9,72.1,,M,L
162.4,58.3,M,L,M
182.37,100.6,L,L,XXL
193.88,101.6,,L,XXL
155.54,55.1,,S,S
181.34,85.9,,L,XL
181.52,108.2,,L,XXL
156.06,56.9,M,,S
162.42,61.3,M,,M
174.75,72.7,M,L,L
177.76,84.4,L,L,XL
163.53,56.8,S,M,M
164.42,63.4,,,M
169.36,67.4,M,S,M
167.32,65.6,M,M,M
185.03,79.1,L,L,XL
164.99,66.0,S,L,M
168.64,74.5,L,M,L
161.58,53.1,,S,S
169.6,58.5,L,L,M
155.42,51.6,S,M,S
179.78,83.1,,,XL
174.5,72.0,L,,L
168.28,61.7,M,L,M
189.05,98.0,L,L,XXL
187.61,109.4,L,L,XXL
170.54,58.7,M,M,M
182.9,84.8,L,L,XL
166.78,55.4,L,M,M
164.38,63.1,,,M
169.76,64.7,L,M,M
184.3,114.6,L,L,XXL
167.1,64.4,M,M,M
180.52,104.6,L,L,XXL
179.08,84.2,L,L,XL
181.72,84.1,L,L,XL
168.86,63.5,M,M,M
176.69,81.9,L,L,XL
178.82,70.9,M,M,L
169.22,62.9,S,M,M
173.27,74.3,M,L,L
179.85,100.3,L,L,XXL
186.13,103.8,L,L,XXL
158.31,52.1,M,S,S
157.46,51.6,S,M,S
155.26,51.7,S,,S
176.01,73.5,M,L,L
170.55,70.0,,M,M
160.82,54.1,M,,S
180.82,103.1,,L,XXL
172.78,85.9,L,,XL
180.6,88.5,L,L,XL
157.47,52.5,,S,S
174.42,67.7,L,,L
177.49,83.1,,L,XL
163.57,54.7,M,S,S
157.77,55.4,M,,S
154.83,54.6,,S,S
155.16,54.7,S,M,S
178.12,88.8,L,L,XL
170.81,73.5,L,L,L
174.39,74.5,M,M,L
173.54,73.1,L,M,L
166.14,65.6,M,M,M
174.29,73.6,L,M,L
167.71,62.2,M,L,M
174.53,73.7,M,,L
174.12,73.3,L,M,L
165.75,59.9,M,L,M
178.67,102.3,,,XXL
162.5,48.6,,S,S
177.54,71.4,,L,L
159.23,54.1,M,,S
183.31,116.7,L,L,XXL
159.76,51.6,S,,S
173.23,84.5,L,L,XL
170.39,65.3,,S,M
175.07,70.3,L,,L
173.87,73.8,,,L
177.43,86.7,,L,XL
175.84,87.3,L,L,XL
178.53,86.3,L,L,XL
157.92,53.5,M,,S
159.83,54.5,S,S,S
176.72,75.5,L,,L
176.38,75.4,L,L,L
154.85,51.2,S,S,S
171.18,62.2,M,,M
173.11,76.3,,M,L
156.03,50.5,S,S,S
184.14,84.0,L,L,XL
157.62,52.5,,,S
158.17,51.5,,S,S
177.13,85.2,L,,XL
188.33,112.6,L,L,XXL
168.92,66.5,,L,M
155.65,57.6,M,,S
176.15,71.2,L,,L
170.27,64.3,M,S,M
156.2,46.8,S,,S
184.82,103.2,,L,XXL
182.11,81.5,,,XL
172.35,72.4,L,L,L
179.78,84.0,L,L,XL
154.98,54.8,,,S
174.8,86.9,L,L,XL
176.72,88.8,L,L,XL
172.1,70.0,L,,L
190.95,103.6,,L,XXL
169.94,61.8,M,M,M
158.41,52.3,S,M,S
149.15,53.2,S,S,S
176.23,71.3,M,M,L
185.47,110.8,,,XXL
169.66,59.2,M,M,M
174.99,71.7,M,L,L
158.3,48.7,S,S,S
157.28,50.2,S,,S
184.03,81.7,L,L,XL
166.57,62.7,L,S,M
156.68,53.8,S,S,S
183.56,102.3,L,L,XXL
179.49,105.8,L,,XXL
159.68,55.4,S,S,S
168.03,63.1,,M,M
178.97,76.5,M,M,L
165.4,66.4,M,,M
154.75,49.7,S,M,S
167.34,63.0,S,,M
187.5,106.2,L,L,XXL
176.26,83.3,L,,XL
180.78,104.0,L,L,XXL
176.74,72.2,,M,L
162.44,62.2,L,,M
167.06,61.1,L,L,M
171.92,60.9,M,M,M
181.3,87.9,,L,XL
172.76,72.6,L,L,L
166.4,65.0,M,S,M
171.77,61.3,M,S,M
180.05,88.7,L,L,XL
175.42,73.0,M,M,L
157.6,52.9,S,S,S
167.43,62.8,,M,M
178.57,75.1,,L,L
182.31,88.4,L,,XL
180.54,89.6,,L,XL
162.07,54.7,,S,S
179.32,88.4,L,L,XL
173.73,71.6,L,L,L
154.15,51.3,S,S,S
157.28,55.2,S,S,S
179.12,83.6,L,L,XL
186.86,104.3,L,L,XXL
169.06,60.5,M,L,M
182.3,82.5,L,L,XL
173.53,66.7,L,L,M
180.1,86.9,L,L,XL
182.31,83.6,,L,XL
156.85,50.5,S,S,S
177.32,83.9,L,L,XL
157.2,57.3,S,M,S
176.93,72.5,M,L,L
173.4,73.3,,,L
162.17,58.2,S,M,S
167.18,64.1,M,M,M
182.1,94.0,L,,XL
177.91,71.7,M,M,L
162.63,60.3,S,M,M
174.32,68.9,L,L,L
184.53,103.0,L,,XXL
152.52,49.2,S,S,S
155.19,51.9,S,,S
166.13,63.7,M,M,M
176.04,75.5,L,M,L
175.1,74.5,L,L,L
169.71,64.9,M,L,M
183.4,107.3,L,L,XXL
183.26,103.6,L,L,XXL
173.0,71.0,L,L,L
177.2,89.8,L,L,XL
157.24,51.3,S,S,S
163.86,60.1,S,M,M
174.48,70.8,M,L,L
183.03,87.1,L,,XL
184.02,100.9,L,L,XXL
179.63,83.7,,L,XL
166.73,62.8,M,M,M
161.31,54.6,M,S,S
174.92,85.3,L,,XL
183.28,77.8,L,L,XL
171.79,74.3,L,L,L
181.37,82.3,,L,XL
158.05,54.8,S,,S
184.81,106.7,L,L,XXL
175.43,74.6,L,,L
183.51,106.2,,L,XXL
180.4,82.0,,L,XL
169.06,71.3,M,M,L
184.65,99.7,L,L,XXL
186.96,85.7,,,XL
160.72,57.3,,S,S
162.6,66.9,S,L,M
159.67,57.0,S,S,S
175.51,88.9,L,L,XL
157.34,56.5,S,S,S
155.16,53.9,S,S,S
191.07,100.7,,,XXL
162.35,63.4,M,M,M
157.17,54.3,S,S,S
155.68,52.4,S,S,S
159.27,57.7,,S,S
182.89,100.4,,L,XXL
152.07,48.5,,S,S
183.67,106.0,L,L,XXL
183.36,105.9,L,L,XXL
174.15,84.6,L,L,XL
188.52,108.0,L,L,XXL
157.22,57.2,,S,S
166.87,61.6,S,,M
155.84,48.5,M,,S
173.64,72.4,L,,L
156.83,52.4,S,S,S
157.58,49.1,S,S,S
183.57,85.2,L,L,XL
177.78,80.6,L,L,XL
166.96,62.6,M,L,M
185.55,88.8,,L,XL
189.2,105.0,,L,XXL
166.5,58.1,S,M,M
178.28,105.8,L,L,XXL
159.55,54.9,S,M,S
161.63,48.8,S,S,S
179.33,90.5,L,L,XL
159.39,54.5,S,S,S
167.63,75.8,,L,L
184.09,82.2,,,XL
165.12,61.3,S,M,M
168.6,61.6,S,M,M
177.25,70.3,,L,L
159.19,55.0,S,,S
161.51,62.8,L,S,M
180.16,89.4,L,L,XL
181.16,88.4,,L,XL
181.49,101.3,L,,XXL
152.56,51.5,S,S,S
170.26,75.5,L,L,L
174.95,74.5,L,L,L
153.6,51.4,,S,S
193.67,107.9,L,L,XXL
174.89,73.8,L,L,L
163.43,64.1,,M,M
173.74,72.7,L,M,L
154.4,54.3,S,S,S
167.62,64.7,M,M,M
157.58,50.5,S,,S
165.77,63.7,M,,M
178.36,104.6,L,,XXL
169.85,61.4,,M,M
158.32,50.2,S,M,S
174.82,61.3,S,M,M
158.07,51.9,S,S,S
166.43,65.2,M,,M
176.61,68.4,L,,L
173.84,63.4,M,L,M
159.66,52.7,S,M,S
172.2,70.8,M,L,L
188.02,116.6,L,L,XXL
181.69,105.8,L,,XXL
160.68,52.5,S,M,S
170.0,57.1,L,M,M
155.35,57.8,S,M,S
176.0,75.3,L,L,L
170.2,62.3,L,M,M
187.89,110.6,,L,XXL
155.78,50.6,M,S,S
166.02,61.7,M,,M
172.86,68.5,M,,L
160.25,52.1,,S,S
178.85,85.9,L,L,XL
176.9,86.2,L,L,XL
160.12,50.7,S,S,S
181.51,88.6,L,L,XL
154.87,47.9,S,S,S
172.72,71.2,,L,L
184.43,103.6,,,XXL
187.4,99.4,L,L,XXL
174.02,74.4,M,L,L
174.35,84.0,L,L,XL
178.06,82.3,L,,XL
184.98,85.3,L,L,XL
178.97,82.2,L,,XL
157.07,52.8,,M,S
174.97,74.5,L,L,L
185.56,99.1,L,L,XXL
173.79,71.4,L,L,L
185.5,100.3,,L,XXL
167.39,65.9,M,S,M
176.24,103.8,L,L,XXL
167.76,65.5,M,M,M
181.73,92.2,L,,XL
178.96,74.4,,L,L
157.92,55.5,S,S,S
179.46,86.9,L,,XL
169.07,62.3,L,L,M
178.74,81.9,L,L,XL
178.42,78.0,M,M,L
174.76,83.2,L,L,XL
184.48,113.2,,L,XXL
186.47,98.9,L,L,XXL
162.46,51.7,M,S,S
153.71,53.0,S,M,S
174.35,71.1,,L,L
166.97,58.2,M,,M
158.99,51.5,S,S,S
181.49,88.6,,L,XL
179.07,79.0,L,L,XL
157.74,54.9,S,S,S
186.84,95.8,,,XXL
156.78,56.8,M,,S
178.38,86.6,,,XL
181.62,84.3,,L,XL
174.41,89.4,L,,XL
181.02,81.8,L,L,XL
168.55,63.0,S,M,M
176.77,73.4,M,,L
162.99,49.4,,,S
180.87,83.8,L,L,XL
166.31,61.1,M,L,M
182.88,81.2,L,L,XL
180.28,85.2,L,,XL
181.73,82.3,L,,XL
183.65,85.4,,L,XL
159.63,52.7,S,M,S
168.06,62.4,M,M,M
175.64,74.6,M,M,L
177.81,85.5,L,L,XL
155.9,51.3,M,,S
181.82,80.0,L,L,XL
156.3,49.8,S,S,S
173.43,66.0,L,L,L
163.99,55.8,S,S,S
168.37,62.9,M,S,M
169.74,62.6,,M,M
185.64,82.8,,L,XL
167.12,62.9,M,M,M
176.95,75.3,,M,L
174.02,85.9,L,L,XL
156.89,54.2,M,S,S
186.67,103.0,L,L,XXL
168.96,62.5,M,,M
170.3,61.2,M,M,M
180.48,86.4,L,L,XL
183.32,81.9,,L,XL
168.76,62.8,,M,M
177.1,82.4,,L,XL
180.5,87.6,L,,XL
175.01,84.6,L,L,XL
155.95,50.5,S,,S
170.36,61.4,M,M,M
161.05,51.0,S,,S
183.25,88.8,L,,XL
158.48,54.2,S,M,S
157.39,56.3,S,S,S
168.95,56.9,S,S,M
160.18,52.9,S,,S
177.8,83.9,L,L,XL
166.31,64.9,,M,M
171.46,63.2,S,M,M
177.51,76.9,L,L,L
167.21,62.9,,M,M
163.2,55.5,S,S,S
177.18,70.3,L,M,L
177.99,80.3,L,L,XL
190.13,96.2,L,L,XXL
176.4,70.9,L,M,L
178.91,83.7,L,,XL
166.39,58.7,,M,M
172.32,71.2,L,M,L
155.94,53.2,S,S,S
159.38,51.8,S,S,S
183.07,84.0,,L,XL
180.35,106.5,,,XXL
177.43,77.9,L,,L
179.25,78.3,L,L,XL
183.98,101.4,L,,XXL
179.4,103.5,,L,XXL
186.79,103.0,L,L,XXL
159.37,54.2,S,,S
182.11,114.0,L,L,XXL
171.76,74.7,L,M,L
163.52,63.6,,S,M
156.12,54.9,,S,S
181.98,87.3,L,,XL
182.65,83.6,L,L,XL
160.15,53.0,S,S,S
176.76,87.8,L,,XL
178.19,69.2,L,L,L
182.06,81.9,L,L,XL
170.22,65.8,S,L,M
185.37,109.1,L,L,XXL
156.29,53.0,,,S
180.94,82.1,L,L,XL
177.69,85.3,L,L,XL
165.57,62.4,M,L,M
177.78,74.3,,L,L
177.3,74.1,L,L,L
162.98,50.0,S,M,S
187.96,109.8,L,L,XXL
160.17,51.1,S,S,S
184.58,101.8,L,L,XXL
176.58,99.8,L,,XXL
166.71,62.5,M,M,M
168.19,61.1,M,L,M
183.62,107.2,L,L,XXL
157.5,57.6,S,M,S
176.57,74.4,M,M,L
157.78,47.8,S,,S
169.81,65.2,L,M,M
176.52,68.7,M,L,L
171.68,75.7,M,L,L
175.45,69.7,,M,L
177.09,77.4,L,,L
168.36,62.3,M,M,M
172.97,68.7,L,,L
160.36,48.8,M,,S
178.19,85.4,,L,XL
174.28,75.3,M,,L
167.1,59.2,L,L,M
175.35,73.8,L,M,L
179.66,84.3,L,L,XL
159.39,54.6,S,S,S
168.59,64.9,,M,M
165.98,62.8,S,,M
174.79,74.1,M,M,L
167.25,62.9,S,M,M
186.67,101.3,,L,XXL
168.11,61.6,S,S,M
174.05,81.1,L,L,XL
179.5,87.9,L,,XL
157.85,46.1,M,M,S
162.52,63.7,M,M,M
166.65,61.8,M,M,M
178.74,81.8,L,L,XL
181.21,83.1,L,L,XL
178.47,85.1,L,L,XL
183.19,107.5,L,,XXL
174.8,75.5,M,L,L
174.53,72.6,L,M,L
164.38,55.1,S,S,S
174.96,74.4,L,L,L
162.6,61.5,,M,M
162.69,55.5,,S,S
179.62,72.3,L,L,L
182.03,85.5,L,,XL
167.66,62.6,S,M,M
167.72,64.5,M,M,M
180.57,83.1,L,,XL
177.71,86.0,,L,XL
183.36,83.0,L,L,XL
177.45,106.8,,L,XXL
182.21,108.9,L,L,XXL
162.94,60.8,S,S,M
180.31,75.8,M,L,L
170.97,62.6,,,M
193.44,97.6,L,L,XXL
180.47,83.1,L,L,XL
172.72,75.7,,,L
171.84,63.1,M,,M
166.2,62.9,S,S,M
159.5,49.6,S,S,S
179.91,85.3,L,L,XL
162.49,61.0,L,M,M
185.63,89.8,L,L,XL
164.69,56.9,M,M,M
161.92,52.5,S,S,S
154.2,53.7,S,,S
164.37,64.3,S,M,M
168.71,62.9,L,M,M
182.79,105.7,L,L,XXL
172.96,84.5,L,L,XL
157.07,52.8,S,S,S
152.46,53.5,S,,S
157.01,53.0,,,S
163.34,60.5,S,S,M
185.4,105.5,L,,XXL
176.02,75.5,L,,L
165.51,64.5,L,,M
182.65,90.4,,,XL
162.58,47.1,S,M,S
183.98,81.2,L,L,XL
172.43,74.7,M,L,L
185.87,99.1,L,,XXL
186.76,85.0,L,L,XL
159.95,53.8,S,S,S
157.43,49.4,S,S,S
161.47,53.4,S,S,S
175.43,73.0,M,L,L
161.65,55.9,S,M,S
167.31,62.3,S,M,M
174.23,77.1,L,L,L
153.23,51.2,S,,S
154.49,50.7,S,,S
188.95,104.2,L,,XXL
176.79,81.9,L,L,XL
178.11,89.5,,L,XL
175.54,72.8,M,,L
172.31,70.1,,,L
182.27,106.5,L,,XXL
181.14,87.3,L,L,XL
156.35,56.7,M,M,S
180.19,111.7,L,L,XXL
182.81,81.1,L,,XL
166.27,65.2,M,M,M
164.5,60.9,M,,M
168.23,62.7,M,L,M
165.36,62.7,L,M,M
162.49,60.4,M,M,M
158.02,52.6,,S,S
177.63,84.2,,L,XL
168.3,62.1,M,,M
174.61,87.3,L,L,XL
157.61,51.2,S,S,S
178.28,84.1,L,L,XL
180.2,90.7,L,L,XL
177.41,90.0,,,XL
158.31,49.7,S,,S
167.91,63.2,M,M,M
175.33,70.4,L,,L
179.84,88.1,L,L,XL
168.55,60.4,M,L,M
173.79,93.3,L,L,XXL
168.82,62.5,M,L,M
154.73,49.0,S,S,S
188.32,106.0,L,L,XXL
171.42,81.4,L,L,XL
157.85,54.0,,,S
166.45,58.3,M,L,M
175.6,74.7,M,M,L
185.78,108.0,L,,XXL
165.17,65.3,L,L,M
173.63,73.0,L,L,L
182.24,82.5,L,L,XL
178.68,71.0,L,L,L
178.37,85.5,L,L,XL
179.1,84.6,L,L,XL
177.18,83.1,L,L,XL
188.84,109.8,,,XXL
156.95,54.4,M,S,S
172.57,71.3,L,L,L
165.61,68.3,S,L,M
155.11,54.3,S,,S
181.17,93.2,,L,XL
167.91,63.9,M,L,M
162.78,47.4,,M,S
178.37,84.7,L,,XL
177.95,87.2,L,L,XL
159.88,49.4,M,S,S
156.81,52.8,M,S,S
182.23,82.5,L,,XL
169.82,57.0,,M,M
152.89,52.7,M,M,S
181.61,77.9,,L,XL
159.74,49.1,S,,S
167.37,59.7,S,,M
164.82,63.6,M,L,M
189.31,104.2,L,L,XXL
186.06,85.0,L,L,XL
176.97,79.2,L,,XL
182.12,86.7,,L,XL
158.51,56.3,S,S,S
171.71,61.3,L,M,M
174.31,73.2,L,L,L
180.71,110.3,L,L,XXL
175.97,87.2,,L,XL
173.51,74.3,L,M,L
159.99,49.8,S,S,S
179.55,88.7,L,,XL
171.47,63.6,,,M
153.21,53.2,,S,S
157.2,55.5,M,M,S
168.56,63.5,M,M,M
180.6,102.1,L,L,XXL
183.21,85.2,L,L,XL
160.18,49.2,M,M,S
166.82,60.4,M,L,M
174.29,72.0,M,M,L
165.77,63.1,M,M,M
176.37,77.2,L,L,L
168.51,61.3,M,M,M
159.33,54.7,S,S,S
163.96,62.5,M,M,M
181.05,86.2,L,L,XL
169.07,61.0,S,,M
186.38,86.8,L,L,XL
179.2,88.8,L,L,XL
183.06,85.7,,,XL
153.68,52.8,M,S,S
173.89,75.0,L,M,L
188.89,112.2,L,L,XXL
169.67,60.3,,,M
168.05,62.9,M,S,M
177.38,115.4,L,L,XXL
183.02,105.8,,,XXL
177.19,88.6,L,L,XL
167.72,61.5,L,M,M
184.14,110.1,L,L,XXL
168.96,63.1,L,S,M
172.19,63.4,M,M,M
181.54,109.7,,L,XXL
173.28,69.4,L,,L
181.28,90.1,L,L,XL
168.7,69.8,S,M,M
180.18,84.4,L,,XL
150.36,53.7,M,M,S
178.61,98.6,,L,XXL
180.07,106.8,L,L,XXL
181.01,85.6,L,L,XL
171.33,69.4,M,M,L
156.07,55.2,S,,S
182.68,88.5,L,L,XL
177.28,85.4,,L,XL
164.65,58.5,M,M,M
156.76,53.3,M,M,S
168.71,62.3,S,M,M
156.28,53.5,S,S,S
177.85,73.0,L,L,L
179.7,104.6,,,XXL
167.58,62.0,S,,M
154.12,48.7,,,S
177.8,69.3,L,M,L
156.58,54.9,S,M,S
161.42,54.3,M,S,S
174.35,71.8,L,L,L
170.18,58.3,,M,M
159.29,49.3,,S,S
171.29,64.2,M,S,M
178.51,110.2,L,L,XXL
177.33,69.6,L,,L
171.94,71.7,L,M,L
180.94,79.3,L,,XL
180.86,87.3,,,XL
177.77,85.7,L,L,XL
156.58,53.6,S,M,S
167.04,64.8,M,S,M
180.56,100.1,L,L,XXL
156.72,51.4,S,,S
161.25,54.1,S,,S
159.19,50.4,S,S,S
174.32,65.7,,M,M
153.61,54.0,S,S,S
169.88,63.3,,L,M
167.38,61.7,L,M,M
174.84,72.0,M,L,L
167.87,58.8,L,M,M
169.01,63.1,,L,M
184.91,105.6,L,L,XXL
167.82,57.6,M,L,M
166.12,65.3,L,S,M
187.86,99.8,L,L,XXL
181.47,80.1,L,L,XL
171.69,69.4,,L,L
172.42,70.6,,L,L
188.36,107.7,L,,XXL
157.66,51.7,S,S,S
153.23,50.0,S,M,S
159.75,53.4,S,S,S
165.78,60.8,M,L,M
188.13,102.2,L,L,XXL
168.42,63.1,S,S,M
173.06,68.7,L,M,L
180.64,84.7,L,L,XL
152.77,51.9,S,S,S
174.07,68.4,L,L,L
163.74,53.2,S,S,S
177.61,86.1,L,L,XL
164.28,66.3,M,S,M
174.22,70.5,L,L,L
152.44,54.8,M,S,S
184.87,99.8,,L,XXL
169.73,58.1,M,M,M
174.59,71.0,L,M,L
179.87,107.2,,,XXL
166.14,62.8,,M,M
166.04,68.4,M,,M
181.72,105.2,L,L,XXL
180.58,84.7,L,L,XL
170.03,64.9,,S,M
157.58,56.0,S,S,S
183.3,82.2,,L,XL
180.79,102.2,L,L,XXL
158.57,50.9,S,M,S
191.75,102.2,L,L,XXL
164.98,60.6,M,,M
167.12,59.6,S,M,M
171.14,69.1,M,L,L
167.15,63.6,M,,M
173.53,72.4,M,L,L
154.59,55.5,M,,S
181.87,76.0,,M,L
164.46,59.1,L,,M
183.64,84.1,,L,XL
154.4,51.0,M,S,S
179.28,84.5,L,L,XL
177.6,101.1,L,L,XXL
169.47,57.1,,M,M
185.7,84.1,L,L,XL
177.53,79.7,,,XL
155.14,52.8,S,,S
168.49,61.8,M,M,M
167.72,60.4,L,,M
168.28,58.2,,L,M
174.96,71.8,L,L,L
182.68,86.3,L,L,XL
180.76,104.1,,L,XXL
167.06,61.5,M,S,M
188.44,92.5,L,L,XL
173.82,70.1,L,L,L
182.58,109.7,L,L,XXL
155.26,50.9,S,M,S
157.8,55.1,S,M,S
157.31,51.8,M,S,S
159.89,53.2,S,S,S
170.52,62.4,,S,M
179.44,87.8,L,L,XL
178.68,77.8,,L,XL
181.62,80.5,L,L,XL
178.85,75.0,L,M,L
168.89,60.3,L,M,M
184.9,98.7,L,,XXL
164.33,58.2,L,S,M
175.14,76.9,M,L,L
166.55,60.6,L,S,M
185.62,85.5,L,L,XL
183.75,110.7,L,,XXL
159.13,52.4,S,M,S
168.39,65.1,M,S,M
164.89,60.4,,,M
160.13,52.7,S,S,S
162.87,63.0,,,M
175.54,71.9,L,M,L
178.92,80.9,L,L,XL
176.75,72.3,M,L,L
166.25,61.5,S,L,M
155.44,55.6,M,S,S
167.06,64.9,M,M,M
162.43,53.7,S,S,S
163.75,62.3,L,M,M
185.51,101.4,,L,XXL
174.35,76.5,L,L,L
176.18,86.1,,L,XL
168.68,63.1,S,,M
181.27,87.3,,L,XL
161.17,63.7,M,L,M
170.06,60.8,S,L,M
167.13,53.8,,M,S
179.25,107.3,L,L,XXL
180.8,80.8,L,L,XL
169.7,78.9,M,L,L
160.82,56.1,,S,S
182.83,101.4,L,L,XXL
181.74,86.2,,L,XL
162.35,54.2,M,S,S
168.85,59.1,L,M,M
177.12,73.5,,M,L
158.88,51.4,,,S
161.55,57.6,S,,S
177.15,89.9,L,,XL
179.2,103.1,,L,XXL
181.63,83.5,L,L,XL
171.69,63.3,M,S,M
180.78,87.6,L,L,XL
160.59,54.6,M,S,S
184.37,83.6,L,L,XL
183.11,104.4,L,L,XXL
182.19,88.3,,L,XL
169.59,62.9,,M,M
179.05,84.1,L,L,XL
174.83,73.2,L,,L
180.04,103.7,L,L,XXL
173.93,72.7,L,M,L
