height,weight,chest_size,waist_size,size
176.55,104.2,L,L,XXL
166.45,62.8,,L,M
174.05,77.6,M,L,L
170.76,81.4,,L,L
173.24,77.1,L,L,L
175.1,89.6,M,,XL
175.26,78.0,L,L,L
168.7,68.6,L,M,M
189.75,111.0,L,L,XXL
177.66,88.9,L,L,XL
170.67,62.1,S,M,M
176.41,93.9,L,L,XL
158.24,55.7,S,S,S
173.11,79.5,M,M,L
156.37,51.7,S,S,S
163.19,64.7,M,,M
178.11,102.8,L,L,XXL
167.62,76.6,,L,L
172.85,90.9,L,M,XL
167.66,68.4,,,M
171.27,75.2,M,M,L
178.0,91.0,L,L,XL
173.48,90.6,M,L,XL
157.98,54.6,L,M,S
176.13,75.4,L,L,L
174.95,75.3,M,L,L
174.02,79.6,M,L,L
165.3,65.0,L,M,M
162.89,52.4,S,S,S
170.59,77.6,L,M,L
167.37,62.1,M,,M
171.6,63.4,,M,M
153.75,53.0,S,S,S
177.35,91.8,L,M,XL
173.65,81.3,M,M,L
155.66,57.3,S,,S
180.71,101.4,L,L,XXL
173.07,74.5,L,L,L
179.15,90.8,L,M,XL
168.78,64.0,L,M,M
179.47,113.9,L,L,XXL
172.08,88.9,,L,XL
168.84,66.8,M,M,M
169.94,65.2,M,,M
169.9,67.5,M,S,M
175.19,76.1,M,M,L
181.07,102.2,L,L,XXL
166.78,66.4,,M,M
154.93,48.8,,L,S
173.28,79.7,M,L,L
179.76,93.0,L,L,XL
171.42,79.3,L,M,L
180.09,109.0,L,,XXL
159.91,54.7,,S,S
176.46,93.0,L,L,XL
154.78,51.9,S,,S
171.18,65.9,M,M,M
182.53,102.7,L,L,XXL
176.67,103.1,,,XXL
172.44,73.5,,M,L
165.73,64.3,M,,M
179.84,89.0,L,L,XL
165.61,64.4,M,M,M
174.37,87.9,L,M,XL
168.6,60.3,L,,M
155.26,52.1,M,S,S
186.67,107.2,L,L,XXL
164.6,69.2,M,M,M
177.79,88.8,L,L,XL
176.94,94.2,L,L,XL
178.31,92.6,L,L,XL
167.53,61.0,M,M,M
166.89,66.4,L,S,M
161.48,62.7,,M,M
155.0,52.3,S,S,S
177.51,90.7,L,L,XL
178.96,78.5,L,L,L
175.33,81.6,M,M,L
158.42,50.3,S,M,S
160.83,50.9,M,S,S
156.66,51.9,S,S,S
178.98,89.6,L,,XL
183.47,115.1,L,L,XXL
156.02,53.5,S,,S
173.69,83.1,L,L,L
165.85,62.1,M,L,M
184.73,112.5,L,L,XXL
181.13,107.2,L,,XXL
158.71,57.0,M,S,S
166.63,67.6,M,L,M
186.3,112.8,L,L,XXL
170.53,77.6,L,L,L
155.97,53.6,S,L,S
157.34,50.6,S,L,S
177.62,80.4,L,L,L
157.44,51.6,M,S,S
167.56,62.7,M,,M
157.34,50.7,M,S,S
173.67,86.2,L,L,XL
174.04,74.9,L,M,L
186.3,113.4,L,,XXL
160.77,52.5,S,S,S
155.66,54.5,L,S,S
169.42,63.7,L,,M
156.14,50.9,S,S,S
183.89,105.4,L,L,XXL
169.67,69.6,M,,M
168.06,57.8,,M,M
178.47,109.7,L,,XXL
173.72,78.2,L,,L
173.21,76.1,,L,L
163.03,62.4,M,L,M
173.12,98.7,L,L,XL
156.66,53.6,,S,S
181.95,120.7,L,L,XXL
158.12,51.5,,S,S
167.87,60.2,M,M,M
178.82,88.2,L,L,XL
174.42,74.2,L,M,L
158.06,54.2,M,S,S
177.35,89.7,L,L,XL
166.22,65.6,S,M,M
168.32,60.5,M,M,M
168.68,64.2,M,M,M
179.43,110.8,L,,XXL
158.16,52.2,S,S,S
165.69,65.0,M,,M
170.06,73.4,L,M,L
177.53,121.7,L,L,XXL
183.16,93.1,L,L,XL
165.92,62.3,S,M,M
175.34,77.6,M,L,L
159.27,51.8,S,L,S
164.3,64.7,M,M,M
158.92,54.1,,S,S
178.2,91.7,L,,XL
173.31,77.1,,,L
175.65,116.7,L,L,XXL
180.42,107.1,L,L,XXL
161.55,52.7,S,M,S
182.94,111.6,L,L,XXL
185.08,114.4,L,L,XXL
167.64,67.2,M,L,M
169.9,68.5,M,,M
161.65,51.4,M,S,S
171.4,65.8,M,L,M
171.84,96.7,L,L,XL
158.07,54.1,L,M,S
160.27,52.5,S,S,S
168.94,65.7,M,,M
176.71,95.6,L,L,XL
186.37,107.9,L,L,XXL
159.74,58.6,S,S,S
180.41,108.5,L,L,XXL
187.66,110.7,L,L,XXL
177.29,94.9,L,,XL
179.19,76.3,L,L,L
174.49,73.1,M,,L
177.2,76.5,L,M,L
182.77,90.4,L,L,XL
161.48,50.9,M,S,S
171.51,66.7,M,M,M
162.34,48.5,S,M,S
162.26,52.6,S,S,S
180.79,83.4,L,M,XL
175.82,83.9,L,L,L
175.86,94.2,L,M,XL
172.58,76.9,M,,L
178.76,88.6,L,L,XL
175.43,77.1,,,L
177.84,73.6,M,,L
184.04,93.0,L,L,XL
183.37,104.0,L,,XXL
166.65,68.8,M,M,M
171.89,77.6,L,L,L
177.94,91.1,L,,XL
174.81,94.4,L,L,XL
174.99,86.6,L,L,XL
171.67,60.4,,M,M
179.4,91.9,L,L,XL
185.31,105.7,L,L,XXL
180.39,97.7,L,L,XXL
157.82,55.3,S,L,S
167.39,68.1,M,M,M
163.36,54.3,S,,S
155.47,52.6,S,S,S
156.03,56.5,S,S,S
182.56,116.5,L,L,XXL
179.5,90.4,L,L,XL
178.88,75.1,L,M,L
165.36,64.3,,S,M
174.19,73.9,L,L,L
187.84,109.4,L,L,XXL
190.36,112.6,L,L,XXL
171.18,75.9,L,,L
182.82,87.7,L,,XL
171.46,74.6,L,L,L
170.0,62.3,,S,M
172.25,79.4,L,L,L
168.25,66.6,M,L,M
181.65,92.1,L,L,XL
172.19,69.5,M,M,M
154.97,53.0,S,M,S
183.68,90.1,L,L,XL
168.28,67.7,M,M,M
181.63,112.6,,L,XXL
165.25,65.8,M,M,M
171.27,64.8,M,L,M
160.48,55.2,,S,S
157.17,53.5,M,M,S
182.4,110.6,L,L,XXL
183.61,112.4,L,,XXL
179.66,86.7,L,L,XL
164.95,61.7,S,S,M
185.38,106.8,L,L,XXL
161.62,50.1,M,S,S
182.16,90.7,,L,XL
159.22,57.0,,M,S
168.08,68.9,M,M,M
159.38,49.0,M,S,S
184.0,78.1,L,,L
174.06,80.6,,,L
173.02,77.5,,M,L
181.71,107.1,L,L,XXL
175.59,80.5,L,L,L
168.28,62.9,M,M,M
168.32,81.6,M,M,L
176.04,88.8,L,L,XL
163.96,64.0,L,L,M
168.35,76.4,,L,L
173.77,78.1,M,L,L
169.95,64.0,L,M,M
187.24,109.8,L,,XXL
157.39,49.4,S,,S
183.86,105.2,L,L,XXL
175.13,94.6,L,L,XL
154.32,49.8,S,S,S
178.19,91.6,,L,XL
179.55,113.9,L,L,XXL
168.64,62.8,L,M,M
184.14,113.7,,L,XXL
159.15,57.5,M,S,S
191.41,115.1,L,L,XXL
158.98,55.8,S,L,S
170.25,74.3,L,,L
165.96,76.9,M,L,L
182.62,115.1,L,,XXL
175.06,93.1,L,L,XL
164.35,83.8,L,L,L
163.76,49.5,L,M,S
168.13,76.1,L,M,L
160.23,58.4,L,S,S
172.84,73.3,L,L,L
159.34,54.5,S,M,S
181.28,109.3,L,L,XXL
165.47,57.4,L,M,S
188.76,111.9,L,L,XXL
160.34,48.1,S,L,S
169.13,64.1,S,M,M
186.92,102.3,L,L,XXL
157.7,50.5,M,S,S
164.39,63.3,M,M,M
170.41,67.2,S,,M
177.98,82.5,,L,L
179.99,111.0,L,,XXL
167.21,65.7,M,M,M
155.9,53.8,S,S,S
176.91,90.5,L,L,XL
168.46,66.8,M,M,M
180.18,92.7,L,L,XL
181.08,87.6,L,L,XL
156.97,51.8,,S,S
180.18,82.6,,L,L
161.55,51.6,S,S,S
176.27,77.6,L,L,L
173.93,78.8,M,L,L
174.09,88.0,L,L,XL
182.99,93.7,L,L,XL
153.76,54.2,S,S,S
180.57,106.9,L,L,XXL
179.77,113.4,L,L,XXL
181.03,91.0,L,L,XL
172.05,89.9,L,L,XL
157.1,54.1,S,S,S
158.7,56.8,M,S,S
165.38,65.1,S,M,M
172.26,76.9,M,L,L
159.81,50.0,M,S,S
182.7,108.4,L,L,XXL
179.55,74.9,L,L,L
178.4,84.9,,,XL
169.67,76.8,L,M,L
173.89,78.5,L,L,L
164.26,65.8,M,M,M
183.36,110.4,L,L,XXL
166.46,68.5,S,M,M
178.25,104.7,L,L,XXL
179.99,89.9,,L,XL
182.6,86.5,L,L,XL
184.2,93.2,,,XL
170.84,63.7,,L,M
178.79,81.7,M,L,L
165.48,67.8,L,M,M
177.75,91.8,L,L,XL
175.0,72.1,M,,L
181.18,90.7,L,L,XL
182.47,112.0,L,,XXL
183.05,110.1,L,,XXL
173.4,77.1,L,L,L
171.3,64.9,L,M,M
170.38,68.3,M,,M
158.38,53.3,S,,S
156.86,56.9,S,M,S
156.98,51.6,S,S,S
159.77,54.3,S,,S
176.69,93.0,L,L,XL
185.14,100.2,L,L,XXL
156.37,49.2,S,S,S
156.1,54.0,M,S,S
155.17,51.0,S,S,S
176.55,108.3,L,L,XXL
165.67,66.8,L,L,M
164.88,65.4,M,M,M
178.61,81.6,L,,L
168.53,64.2,S,M,M
181.31,95.1,L,L,XL
173.69,79.2,L,L,L
162.2,52.8,S,S,S
176.3,102.4,L,L,XXL
167.33,60.0,M,M,M
166.08,65.6,M,M,M
179.2,108.8,L,L,XXL
177.19,94.5,L,L,XL
183.46,109.0,L,L,XXL
156.98,49.5,S,M,S
187.93,98.5,L,,XXL
179.86,112.7,,L,XXL
169.35,70.4,,L,M
170.88,75.4,L,,L
183.78,111.6,L,L,XXL
177.76,79.6,L,L,L
167.71,75.4,L,L,L
167.07,64.6,,M,M
182.11,101.5,L,L,XXL
176.15,91.0,L,L,XL
162.57,50.1,M,S,S
176.53,80.2,L,L,L
173.77,77.4,L,L,L
176.47,110.7,L,L,XXL
182.25,108.9,L,,XXL
186.1,117.2,L,L,XXL
175.43,77.1,M,L,L
189.72,112.9,L,,XXL
176.42,89.5,L,L,XL
167.95,63.0,,M,M
159.99,51.5,M,S,S
184.95,112.2,L,L,XXL
180.7,77.8,L,M,L
183.56,100.4,L,L,XXL
170.55,75.4,L,M,L
179.4,77.6,L,L,L
184.64,110.1,L,L,XXL
184.47,107.2,L,L,XXL
170.91,63.8,M,L,M
156.06,49.2,S,,S
156.63,56.5,S,S,S
180.87,89.0,L,L,XL
162.86,52.3,S,S,S
174.44,91.3,L,L,XL
162.99,52.1,,M,S
176.76,91.6,L,,XL
184.44,111.7,L,,XXL
157.77,53.4,,S,S
178.64,90.3,L,L,XL
181.84,96.4,L,L,XL
182.05,88.9,L,L,XL
154.37,47.6,S,S,S
169.42,73.9,L,M,L
165.84,66.2,M,M,M
170.05,72.4,,L,L
180.51,91.1,L,L,XL
170.66,61.8,L,M,M
175.58,93.6,L,L,XL
178.2,90.7,L,L,XL
171.56,78.2,,L,L
183.59,89.6,L,L,XL
180.03,90.1,L,L,XL
182.2,104.7,L,L,XXL
158.19,55.2,L,M,S
185.14,115.9,L,L,XXL
168.11,63.1,S,,M
176.12,90.0,L,L,XL
176.88,92.8,L,L,XL
163.28,54.4,M,S,S
177.83,87.8,,L,XL
168.27,66.0,M,M,M
174.14,78.7,M,L,L
157.65,52.1,S,M,S
177.82,90.2,L,,XL
183.04,93.2,L,L,XL
169.66,79.8,M,,L
171.58,75.3,,M,L
163.51,54.6,L,S,S
181.78,113.8,,L,XXL
173.57,76.6,,L,L
175.08,112.2,L,L,XXL
163.16,56.0,,S,S
157.87,50.1,S,M,S
186.8,110.3,L,,XXL
158.85,51.2,L,S,S
159.81,54.2,S,S,S
158.51,49.5,S,M,S
159.38,54.2,,S,S
166.59,55.6,S,S,S
180.67,94.4,L,,XL
170.98,76.9,L,M,L
158.59,50.3,M,L,S
177.28,109.7,L,,XXL
174.18,90.6,M,L,XL
158.37,53.8,M,M,S
167.24,61.6,M,M,M
169.41,60.9,M,M,M
167.74,64.5,,M,M
174.85,76.1,,M,L
167.23,67.4,M,M,M
166.23,68.5,M,S,M
162.82,56.7,S,S,S
184.68,106.0,L,L,XXL
179.74,79.2,L,M,L
174.48,105.4,L,L,XXL
169.33,63.8,M,S,M
172.18,66.6,L,M,M
159.88,49.7,M,L,S
179.88,94.4,,,XL
178.76,86.9,L,L,XL
169.26,65.7,M,M,M
162.54,53.2,S,,S
182.85,108.6,,L,XXL
169.96,64.9,,M,M
169.54,66.8,L,M,M
186.19,92.9,L,L,XL
188.62,108.8,L,L,XXL
169.38,67.9,M,,M
157.6,51.2,S,S,S
164.25,62.6,L,L,M
164.84,52.6,S,L,S
162.46,53.1,L,S,S
161.87,50.7,S,S,S
172.4,62.3,,M,M
174.12,81.7,,L,L
155.98,55.5,M,S,S
167.08,65.4,,L,M
174.3,77.4,L,L,L
172.31,79.4,L,L,L
172.5,78.0,M,M,L
166.78,68.2,S,M,M
174.29,80.0,M,M,L
162.22,55.8,S,M,S
187.68,106.2,L,L,XXL
178.76,90.5,L,,XL
183.29,88.7,,M,XL
165.6,65.0,S,,M
183.22,109.0,L,L,XXL
180.4,89.3,,L,XL
157.58,50.1,S,S,S
159.24,55.8,S,L,S
175.55,103.7,L,L,XXL
172.4,77.3,L,L,L
174.25,77.8,M,L,L
181.12,112.4,L,L,XXL
180.36,93.3,L,L,XL
169.71,76.5,L,M,L
174.15,75.6,L,L,L
181.36,88.6,M,M,XL
180.12,107.7,,L,XXL
170.3,80.7,L,L,L
175.25,78.2,M,,L
177.48,74.7,,L,L
187.93,107.8,L,L,XXL
167.7,65.7,L,M,M
175.15,87.2,L,,XL
177.68,83.8,L,L,XL
163.22,62.6,M,L,M
175.67,75.9,L,L,L
165.13,68.6,M,L,M
170.35,65.5,L,L,M
182.91,104.8,L,L,XXL
172.73,80.2,M,M,L
159.65,54.8,S,M,S
169.73,65.1,S,,M
187.71,106.3,L,,XXL
171.76,73.5,,L,L
173.25,77.0,,L,L
168.35,66.9,M,M,M
163.3,63.4,M,M,M
165.9,63.3,,S,M
163.84,62.3,M,L,M
163.67,67.4,M,L,M
183.27,94.7,L,L,XL
173.77,76.8,L,L,L
165.44,63.2,S,M,M
166.9,64.8,L,S,M
170.61,64.8,M,M,M
172.31,111.6,L,L,XXL
168.63,65.4,M,M,M
178.27,91.1,L,,XL
159.31,47.8,S,S,S
167.88,68.9,M,S,M
171.16,64.5,M,,M
166.96,68.2,,L,M
169.81,67.5,L,S,M
179.36,120.7,L,L,XXL
172.08,75.2,L,M,L
172.88,77.7,L,L,L
175.28,93.5,L,L,XL
172.9,78.2,L,M,L
170.36,67.6,,L,M
175.96,70.7,M,L,L
168.23,81.5,M,L,L
173.05,75.6,L,L,L
174.43,76.0,L,L,L
180.53,91.4,L,L,XL
179.86,92.2,L,,XL
177.32,78.4,M,L,L
156.15,52.3,S,L,S
160.6,50.1,M,M,S
179.29,86.8,L,M,XL
163.19,61.6,L,M,M
164.24,64.0,S,M,M
168.17,64.7,L,M,M
186.55,115.3,L,L,XXL
176.81,101.2,,L,XXL
156.87,52.0,,,S
180.68,113.4,L,L,XXL
171.22,69.8,L,M,L
175.15,78.3,L,L,L
151.94,52.8,S,M,S
159.51,49.3,S,L,S
175.82,109.1,,L,XXL
157.77,53.4,M,S,S
179.16,116.8,L,L,XXL
169.55,65.5,M,M,M
166.56,65.3,M,S,M
173.13,81.3,M,,L
178.02,73.3,L,M,L
154.3,50.8,S,M,S
161.2,54.9,L,S,S
172.18,111.5,,L,XXL
157.72,53.8,S,S,S
174.69,75.1,L,L,L
175.23,81.4,L,L,L
155.93,51.9,S,S,S
172.23,93.9,L,,XL
170.26,76.3,L,,L
163.31,54.9,S,S,S
164.88,63.7,,L,M
178.04,90.8,L,L,XL
165.46,71.0,M,S,M
170.63,73.8,M,L,L
182.26,113.1,L,L,XXL
157.82,52.6,,M,S
158.4,54.0,S,S,S
164.95,68.3,L,L,M
191.03,111.6,L,L,XXL
166.64,70.9,M,M,M
174.07,77.3,L,L,L
185.26,111.7,L,L,XXL
167.72,65.0,L,M,M
162.88,63.8,M,M,M
167.88,65.4,L,M,M
153.6,53.1,S,S,S
171.95,67.6,M,S,M
167.96,65.0,S,M,M
183.33,110.9,L,L,XXL
174.1,79.9,M,L,L
165.51,68.2,,M,M
164.92,67.7,M,M,M
169.0,62.6,,L,M
174.15,77.2,L,L,L
173.06,78.0,M,L,L
156.54,52.1,,S,S
179.32,90.9,L,M,XL
180.4,97.1,L,L,XL
176.47,77.7,L,L,L
186.74,112.7,L,,XXL
183.98,92.6,L,L,XL
182.16,106.3,L,L,XXL
179.42,91.3,L,,XL
166.94,63.2,L,M,M
187.68,107.9,L,L,XXL
180.0,89.1,L,L,XL
157.31,54.9,M,S,S
176.79,74.0,M,M,L
177.05,90.1,L,L,XL
156.47,52.6,S,S,S
184.96,114.8,,,XXL
159.54,53.8,S,L,S
168.11,62.0,M,M,M
187.07,110.9,,L,XXL
175.48,77.3,L,M,L
165.75,61.5,M,S,M
180.03,89.3,,L,XL
178.84,94.8,M,L,XL
176.63,94.2,L,L,XL
170.97,80.5,M,M,L
177.5,92.4,L,L,XL
160.62,52.7,S,S,S
179.77,94.9,L,L,XL
182.1,88.9,L,L,XL
174.67,111.6,L,L,XXL
182.99,109.6,L,,XXL
160.61,53.6,S,M,S
176.08,77.8,,L,L
187.62,99.0,L,L,XXL
178.85,91.2,M,L,XL
156.06,49.9,L,S,S
173.22,80.0,L,L,L
187.14,128.0,L,L,XXL
177.77,90.7,L,L,XL
158.31,52.5,S,S,S
173.9,79.1,L,L,L
177.43,89.9,L,L,XL
169.11,60.9,M,M,M
159.86,49.2,M,S,S
161.36,56.1,S,S,S
174.53,80.2,L,M,L
179.74,94.8,L,L,XL
183.15,93.8,L,L,XL
172.85,74.1,L,L,L
167.84,62.3,M,M,M
162.56,53.2,,S,S
166.01,67.1,M,,M
166.91,63.5,,M,M
155.15,47.4,S,S,S
175.21,74.6,M,L,L
167.18,63.7,M,M,M
180.34,85.8,L,L,XL
155.25,49.0,S,M,S
184.59,96.1,L,L,XL
162.47,62.0,L,M,M
173.38,76.0,L,L,L
165.8,63.5,M,S,M
177.65,107.9,,L,XXL
169.39,78.6,M,M,L
159.51,55.1,S,S,S
175.24,110.8,L,L,XXL
174.89,75.6,L,L,L
181.2,113.0,L,L,XXL
167.15,61.0,M,,M
167.19,67.2,M,M,M
157.33,53.3,S,M,S
178.54,90.6,,L,XL
160.51,51.0,,S,S
180.41,90.8,L,L,XL
157.24,50.2,S,S,S
168.93,80.7,L,L,L
182.44,117.5,,L,XXL
179.63,120.9,L,,XXL
186.47,117.2,L,L,XXL
158.47,50.7,M,S,S
173.41,77.7,,L,L
184.12,110.4,L,L,XXL
174.82,75.7,,L,L
158.92,50.1,,S,S
173.74,92.8,,L,XL
166.54,63.4,M,L,M
179.54,75.5,,,L
166.3,69.4,M,M,M
169.83,73.9,M,L,L
175.8,74.4,,,L
168.4,65.9,M,S,M
180.23,91.4,,L,XL
155.65,56.7,M,S,S
180.37,95.0,L,L,XL
182.89,103.0,L,L,XXL
172.35,79.5,M,L,L
160.27,56.6,S,S,S
162.14,62.7,M,M,M
177.85,109.5,L,L,XXL
178.17,101.9,,L,XXL
178.5,75.8,L,M,L
160.72,49.7,S,S,S
180.3,79.7,L,L,L
167.55,65.0,L,M,M
161.48,49.0,S,S,S
159.78,53.8,M,S,S
183.63,110.9,L,,XXL
167.94,67.1,M,M,M
183.84,109.8,L,,XXL
166.56,70.4,,M,M
174.41,93.2,,M,XL
178.91,90.5,M,M,XL
155.43,53.8,S,S,S
166.4,64.4,M,L,M
176.26,90.8,L,L,XL
178.64,118.9,L,L,XXL
179.87,97.3,L,,XXL
187.18,114.4,L,L,XXL
173.15,77.2,L,M,L
170.01,79.2,L,,L
163.6,62.9,M,L,M
184.92,109.8,L,L,XXL
156.22,57.5,,,S
173.26,75.2,L,,L
183.56,89.1,M,L,XL
190.24,113.4,,,XXL
184.81,112.9,L,L,XXL
179.58,88.8,M,L,XL
176.53,89.6,L,L,XL
188.97,111.3,L,,XXL
168.31,74.8,L,M,L
168.77,65.3,M,L,M
181.47,109.0,,L,XXL
174.86,79.1,L,M,L
173.02,92.0,M,,XL
175.12,83.2,L,L,L
163.16,52.1,S,S,S
151.55,55.8,S,M,S
155.45,49.2,M,S,S
183.72,110.0,L,L,XXL
170.43,64.7,M,M,M
163.32,53.1,S,M,S
155.36,51.3,S,M,S
172.08,79.6,M,M,L
165.92,53.2,S,S,S
175.17,90.9,L,L,XL
185.41,106.1,L,L,XXL
160.43,51.4,S,,S
171.08,82.5,,L,L
173.12,76.1,M,M,L
184.86,108.8,L,L,XXL
186.68,116.0,L,,XXL
184.27,108.7,,,XXL
158.92,50.0,,S,S
185.17,108.2,L,L,XXL
179.4,88.3,L,L,XL
179.24,86.0,L,L,XL
168.51,66.4,M,,M
168.69,64.7,S,M,M
176.07,77.0,M,M,L
177.19,91.5,L,L,XL
180.02,118.8,L,L,XXL
168.85,69.9,M,,M
170.98,75.9,L,L,L
165.46,63.5,M,M,M
158.15,51.4,M,S,S
182.73,122.0,L,L,XXL
188.14,113.1,,,XXL
158.64,48.0,S,S,S
155.57,48.1,S,S,S
175.24,95.3,L,L,XL
169.75,61.7,L,M,M
168.37,68.1,S,S,M
174.74,78.4,M,M,L
159.09,54.6,L,S,S
177.46,89.7,L,,XL
162.33,51.2,M,S,S
180.17,102.1,,L,XXL
176.53,93.4,,L,XL
163.82,61.7,L,M,M
171.13,76.1,L,L,L
159.98,54.1,L,S,S
182.15,94.6,L,M,XL
182.08,89.3,L,L,XL
182.8,114.5,L,L,XXL
163.77,65.8,M,M,M
156.7,53.7,S,M,S
165.92,60.9,M,M,M
182.29,88.0,,L,XL
169.03,67.4,L,M,M
186.26,118.9,L,L,XXL
179.17,89.3,L,L,XL
168.46,72.5,,L,L
165.02,62.5,M,L,M
158.37,51.8,S,S,S
169.41,62.8,M,M,M
165.72,61.8,L,,M
183.46,89.0,L,,XL
156.26,47.4,S,S,S
162.9,62.0,M,,M
176.57,75.0,L,L,L
167.08,64.4,M,M,M
157.83,54.1,S,S,S
165.31,67.4,L,L,M
180.53,87.9,M,L,XL
156.1,52.2,S,S,S
171.3,76.9,M,L,L
184.99,115.1,L,L,XXL
172.24,79.5,M,M,L
184.2,111.7,L,L,XXL
175.63,89.5,,L,XL
166.19,65.4,M,,M
170.25,66.1,M,M,M
170.68,67.3,M,M,M
172.7,81.0,M,M,L
178.47,109.0,L,L,XXL
169.12,64.8,S,L,M
178.61,91.6,L,L,XL
169.18,61.2,S,M,M
165.4,65.7,M,M,M
168.94,69.2,,M,M
166.9,63.2,L,M,M
179.4,90.6,L,L,XL
183.3,78.6,L,,L
168.83,65.2,L,,M
173.86,77.7,L,M,L
179.21,109.5,L,L,XXL
185.24,105.9,,L,XXL
168.32,80.1,L,M,L
179.48,88.5,L,L,XL
176.45,91.1,L,L,XL
170.35,75.8,L,L,L
165.03,64.0,M,L,M
177.79,75.0,L,L,L
172.77,92.2,L,L,XL
160.45,52.2,M,S,S
181.23,92.7,M,,XL
158.28,48.1,M,S,S
170.12,75.0,L,,L
170.11,65.0,,L,M
157.97,51.9,S,S,S
170.99,73.7,M,L,L
167.46,66.8,M,,M
175.91,85.9,L,L,XL
167.81,64.5,M,M,M
164.32,64.8,M,L,M
176.85,88.7,,L,XL
173.46,80.4,L,,L
166.66,61.8,M,M,M
175.94,104.0,L,L,XXL
168.67,77.6,L,,L
171.75,64.7,L,S,M
171.91,63.1,M,M,M
160.92,55.8,S,S,S
172.57,74.8,L,L,L
172.2,77.5,,L,L
169.01,61.8,M,M,M
179.15,86.1,L,L,XL
159.59,54.2,,S,S
178.11,91.0,L,L,XL
178.33,89.0,L,L,XL
160.13,49.7,,,S
176.39,103.0,L,L,XXL
181.6,89.7,L,L,XL
161.23,53.0,S,S,S
157.89,53.1,S,S,S
171.49,75.6,M,L,L
161.88,53.1,S,S,S
168.75,63.5,M,M,M
165.06,63.6,M,L,M
175.9,97.2,L,L,XL
184.06,115.2,L,L,XXL
170.55,64.8,,M,M
169.65,94.1,,L,XL
180.44,117.4,,L,XXL
152.98,56.0,S,S,S
177.92,85.8,L,,XL
179.3,116.2,L,L,XXL
165.93,53.5,S,,S
173.09,72.8,M,M,L
174.03,75.9,L,L,L
182.5,92.4,L,,XL
176.81,75.3,M,M,L
186.38,93.1,L,L,XL
170.33,85.6,L,L,XL
174.68,76.9,L,L,L
168.19,78.3,L,L,L
176.43,93.9,L,,XL
168.88,67.5,L,,M
184.18,111.7,L,L,XXL
180.55,93.2,L,L,XL
167.41,66.0,S,,M
166.66,65.6,M,M,M
183.8,109.2,L,L,XXL
155.89,56.3,,S,S
184.35,89.7,L,L,XL
178.66,89.0,L,,XL
185.95,111.2,L,L,XXL
181.39,104.2,L,L,XXL
168.33,62.9,M,L,M
176.49,74.1,L,,L
165.95,65.9,,M,M
167.84,62.5,L,S,M
188.41,109.5,L,L,XXL
170.36,65.8,,L,M
156.13,53.5,S,S,S
182.35,99.6,L,L,XL
166.27,64.2,M,L,M
178.44,106.2,L,L,XXL
187.19,117.5,L,L,XXL
173.19,77.2,L,M,L
155.05,49.1,M,M,S
167.05,61.1,M,M,M
161.01,53.0,S,S,S
183.87,88.6,L,L,XL
177.68,90.1,L,L,XL
159.79,51.1,L,S,S
177.51,88.8,L,L,XL
168.46,66.3,,M,M
159.67,52.9,S,L,S
166.21,65.1,,,M
172.11,77.1,L,L,L
179.1,88.5,,L,XL
182.51,94.9,L,L,XL
170.52,78.7,M,M,L
179.6,92.1,L,M,XL
169.45,68.7,M,,M
157.61,51.5,,,S
177.71,95.4,L,L,XL
163.08,50.6,S,M,S
166.33,65.6,M,M,M
184.16,85.1,L,L,XL
183.75,109.5,L,L,XXL
170.67,66.1,M,S,M
189.22,104.9,L,L,XXL
169.21,65.0,M,L,M
169.48,63.6,S,S,M
158.48,54.2,L,S,S
166.0,66.4,M,M,M
177.21,95.0,L,L,XL
172.09,80.3,M,L,L
168.04,63.4,M,M,M
184.95,119.4,L,,XXL
164.8,66.3,S,M,M
158.7,51.1,M,S,S
162.3,47.3,S,L,S
179.77,92.7,M,L,XL
160.1,49.7,S,S,S
161.64,66.0,M,M,M
181.89,90.2,L,,XL
155.56,49.7,,L,S
162.88,50.3,L,S,S
181.1,109.9,L,L,XXL
173.19,91.8,L,M,XL
183.17,107.5,L,L,XXL
175.08,77.2,L,L,L
173.06,80.3,,L,L
176.65,76.7,L,M,L
174.68,108.8,,,XXL
176.7,89.6,L,L,XL
183.51,101.1,L,L,XXL
181.52,91.3,,,XL
177.26,76.3,L,L,L
181.25,90.6,L,,XL
179.51,90.2,,L,XL
187.69,109.2,,L,XXL
166.62,63.3,M,,M
170.72,62.4,,M,M
170.47,68.5,S,L,M
167.23,64.9,M,M,M
157.37,49.4,S,M,S
158.24,51.5,S,S,S
180.1,91.1,L,L,XL
168.82,68.5,M,M,M
165.42,65.7,M,M,M
170.29,61.0,M,M,M
162.59,49.4,M,M,S
155.89,54.0,S,S,S
166.2,58.2,L,M,M
175.77,102.8,L,,XXL
157.72,49.9,S,S,S
170.95,81.9,,L,L
176.64,91.7,L,L,XL
168.54,63.3,L,,M
156.74,53.7,S,S,S
170.19,74.8,L,L,L
176.51,90.4,L,M,XL
165.53,64.1,M,M,M
165.74,62.5,S,M,M
175.64,81.2,L,M,L
169.87,77.9,L,L,L
168.21,60.4,M,M,M
166.17,65.0,M,,M
170.95,78.9,M,L,L
182.91,118.3,L,,XXL
157.78,52.3,S,S,S
168.0,66.3,S,L,M
181.62,115.7,,L,XXL
178.4,87.7,L,L,XL
159.43,50.0,S,S,S
